@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 4\nSize of the tree: 7\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

Atributos9,8,8,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,42,18,0,70,30,0,0.4,0.325,0.447493,65,89.498603,60,51.645807,8.354193,1,0.860763,0.139237,21.815511,0.363592,36.359186,0.633333,19,0.233333,7,0.766667,23,0.366667,11,0.730769,0.633333,0.678571,0.403604,0.787222,0.800565,0.7,0.3,0.7,0.3,0.70362,0.7,0.698661,0.403604,0.787222,0.779257,0.698661,0.7,0.038,0.001,0.03125,0.015625,31.25,15.625,132409,265469,32669,96.666667,85,?,?,?,?,-1
Atributos9,8,9,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,46,14,0,76.666667,23.333333,0,0.533333,0.275833,0.356896,55.166667,71.379269,60,33.692722,26.307278,1,0.561545,0.438455,28.49975,0.474996,47.499583,0.766667,23,0.233333,7,0.766667,23,0.233333,7,0.766667,0.766667,0.766667,0.533333,0.912222,0.915573,0.766667,0.233333,0.766667,0.233333,0.766667,0.766667,0.766667,0.533333,0.912222,0.915138,0.766667,0.766667,0.039,0,0.03125,0,31.25,0,139161,265469,32669,100,91.666667,?,?,?,?,-1
Atributos9,8,10,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,51,9,0,85,15,0,0.7,0.2675,0.364749,53.5,72.949754,60,1105.76323,-1045.76323,1,18.429387,-17.429387,30.064163,0.501069,50.106938,0.866667,26,0.166667,5,0.833333,25,0.133333,4,0.83871,0.866667,0.852459,0.700389,0.875556,0.893762,0.85,0.15,0.85,0.15,0.850389,0.85,0.849958,0.700389,0.875556,0.858935,0.849958,0.85,0.042,0.001,0.046875,0,46.875,0,138909,265469,32669,98.333333,85,?,?,?,?,-1
Atributos9,9,1,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,46,14,0,76.666667,23.333333,0,0.533333,0.296667,0.410589,59.333333,82.117802,60,1115.143921,-1055.143921,1,18.585732,-17.585732,26.006549,0.433442,43.344248,0.766667,23,0.233333,7,0.766667,23,0.233333,7,0.766667,0.766667,0.766667,0.533333,0.817778,0.797498,0.766667,0.233333,0.766667,0.233333,0.766667,0.766667,0.766667,0.533333,0.817778,0.788611,0.766667,0.766667,0.041,0,0.046875,0,46.875,0,134982,265469,32669,95,84.166667,?,?,?,?,-1
Atributos9,9,2,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,54,6,0,90,10,0,0.8,0.225833,0.312983,45.166667,62.596592,60,29.507896,30.492104,1,0.491798,0.508202,35.533644,0.592227,59.222741,0.9,27,0.1,3,0.9,27,0.1,3,0.9,0.9,0.9,0.8,0.921111,0.941051,0.9,0.1,0.9,0.1,0.9,0.9,0.9,0.8,0.921111,0.913191,0.9,0.9,0.038,0,0.046875,0,46.875,0,142373,265469,32669,98.333333,86.666667,?,?,?,?,-1
Atributos9,9,3,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,53,7,0,88.333333,11.666667,0,0.766667,0.203333,0.299026,40.666667,59.805239,60,26.077758,33.922242,1,0.434629,0.565371,37.709493,0.628492,62.849156,0.9,27,0.133333,4,0.866667,26,0.1,3,0.870968,0.9,0.885246,0.767093,0.946667,0.959483,0.883333,0.116667,0.883333,0.116667,0.88376,0.883333,0.883301,0.767093,0.946667,0.940202,0.883301,0.883333,0.042,0.001,0.046875,0,46.875,0,140918,265469,32669,100,86.666667,?,?,?,?,-1
Atributos9,9,4,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,48,12,0,80,20,0,0.6,0.269167,0.383134,53.833333,76.626801,60,40.080399,19.919601,1,0.668007,0.331993,29.371298,0.489522,48.952163,0.7,21,0.1,3,0.9,27,0.3,9,0.875,0.7,0.777778,0.612372,0.865556,0.87422,0.8,0.2,0.8,0.2,0.8125,0.8,0.79798,0.612372,0.865556,0.852374,0.79798,0.8,0.034,0.001,0.03125,0,31.25,0,135910,265469,32669,96.666667,83.333333,?,?,?,?,-1
Atributos9,9,5,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,47,13,0,78.333333,21.666667,0,0.566667,0.283333,0.388909,56.666667,77.781746,60,1110.669269,-1050.669269,1,18.511154,-17.511154,27.800212,0.463337,46.333686,0.733333,22,0.166667,5,0.833333,25,0.266667,8,0.814815,0.733333,0.77193,0.569521,0.852778,0.85648,0.783333,0.216667,0.783333,0.216667,0.786195,0.783333,0.78279,0.569521,0.852778,0.830505,0.78279,0.783333,0.037,0.001,0.046875,0,46.875,0,137529,265469,32669,96.666667,86.666667,?,?,?,?,-1
Atributos9,9,6,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,47,13,0,78.333333,21.666667,0,0.566667,0.259167,0.368951,51.833333,73.790243,60,35.396428,24.603572,1,0.58994,0.41006,30.282102,0.504702,50.470169,0.766667,23,0.2,6,0.8,24,0.233333,7,0.793103,0.766667,0.779661,0.566982,0.899444,0.891428,0.783333,0.216667,0.783333,0.216667,0.783648,0.783333,0.783273,0.566982,0.899444,0.894997,0.783273,0.783333,0.042,0.001,0.046875,0,46.875,0,141407,265469,32669,100,87.5,?,?,?,?,-1
Atributos9,9,7,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,49,11,0,81.666667,18.333333,0,0.633333,0.266667,0.349046,53.333333,69.809264,60,32.757411,27.242589,1,0.545957,0.454043,29.803526,0.496725,49.672543,0.833333,25,0.2,6,0.8,24,0.166667,5,0.806452,0.833333,0.819672,0.633685,0.909444,0.918503,0.816667,0.183333,0.816667,0.183333,0.817019,0.816667,0.816616,0.633685,0.909444,0.907802,0.816616,0.816667,0.041,0,0.046875,0,46.875,0,135860,265469,32669,100,90.833333,?,?,?,?,-1
Atributos9,9,8,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,46,14,0,76.666667,23.333333,0,0.533333,0.305,0.399792,61,79.958322,60,1111.998067,-1051.998067,1,18.533301,-17.533301,25.157038,0.419284,41.928397,0.7,21,0.166667,5,0.833333,25,0.3,9,0.807692,0.7,0.75,0.538138,0.846111,0.859523,0.766667,0.233333,0.766667,0.233333,0.771493,0.766667,0.765625,0.538138,0.846111,0.823208,0.765625,0.766667,0.038,0.001,0.03125,0,31.25,0,137730,265469,32669,98.333333,89.166667,?,?,?,?,-1
Atributos9,9,9,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,50,10,0,83.333333,16.666667,0,0.666667,0.294167,0.38346,58.833333,76.692025,60,39.922924,20.077076,1,0.665382,0.334618,26.924868,0.448748,44.87478,0.866667,26,0.2,6,0.8,24,0.133333,4,0.8125,0.866667,0.83871,0.668153,0.863333,0.848043,0.833333,0.166667,0.833333,0.166667,0.834821,0.833333,0.833148,0.668153,0.863333,0.84537,0.833148,0.833333,0.036,0,0.046875,0,46.875,0,140165,265469,32669,100,92.5,?,?,?,?,-1
Atributos9,9,10,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,49,11,0,81.666667,18.333333,0,0.633333,0.295,0.397073,59,79.414524,60,1112.377983,-1052.377983,1,18.539633,-17.539633,26.525089,0.442085,44.208482,0.833333,25,0.2,6,0.8,24,0.166667,5,0.806452,0.833333,0.819672,0.633685,0.842222,0.806325,0.816667,0.183333,0.816667,0.183333,0.817019,0.816667,0.816616,0.633685,0.842222,0.826549,0.816616,0.816667,0.039,0,0.03125,0,31.25,0,132270,265469,32669,96.666667,86.666667,?,?,?,?,-1
Atributos9,10,1,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,44,16,0,73.333333,26.666667,0,0.466667,0.3025,0.427151,60.5,85.430283,60,2186.175363,-2126.175363,1,36.436256,-35.436256,24.803304,0.413388,41.33884,0.733333,22,0.266667,8,0.733333,22,0.266667,8,0.733333,0.733333,0.733333,0.466667,0.812222,0.833922,0.733333,0.266667,0.733333,0.266667,0.733333,0.733333,0.733333,0.466667,0.812222,0.785071,0.733333,0.733333,0.037,0,0.03125,0,31.25,0,133952,265469,32669,96.666667,86.666667,?,?,?,?,-1
Atributos9,10,2,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,52,8,0,86.666667,13.333333,0,0.733333,0.249167,0.333104,49.833333,66.620818,60,31.426556,28.573444,1,0.523776,0.476224,32.494299,0.541572,54.157165,0.866667,26,0.133333,4,0.866667,26,0.133333,4,0.866667,0.866667,0.866667,0.733333,0.917778,0.924336,0.866667,0.133333,0.866667,0.133333,0.866667,0.866667,0.866667,0.733333,0.917778,0.905074,0.866667,0.866667,0.037,0.001,0.046875,0,46.875,0,140478,265469,32669,100,89.166667,?,?,?,?,-1
Atributos9,10,3,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,48,12,0,80,20,0,0.6,0.2625,0.358178,52.5,71.635652,60,34.642537,25.357463,1,0.577376,0.422624,30.12659,0.50211,50.210984,0.733333,22,0.133333,4,0.866667,26,0.266667,8,0.846154,0.733333,0.785714,0.605406,0.895556,0.913526,0.8,0.2,0.8,0.2,0.80543,0.8,0.799107,0.605406,0.895556,0.888391,0.799107,0.8,0.037,0.001,0.03125,0,31.25,0,138998,265469,32669,98.333333,87.5,?,?,?,?,-1
Atributos9,10,4,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,49,11,0,81.666667,18.333333,0,0.633333,0.255,0.36799,51,73.598007,60,1105.340052,-1045.340052,1,18.422334,-17.422334,30.982004,0.516367,51.636674,0.9,27,0.266667,8,0.733333,22,0.1,3,0.771429,0.9,0.830769,0.642317,0.893333,0.860564,0.816667,0.183333,0.816667,0.183333,0.825714,0.816667,0.815385,0.642317,0.893333,0.878855,0.815385,0.816667,0.04,0,0.046875,0,46.875,0,135546,265469,32669,98.333333,85.833333,?,?,?,?,-1
Atributos9,10,5,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,47,13,0,78.333333,21.666667,0,0.566667,0.2675,0.360497,53.5,72.099468,60,34.797574,25.202426,1,0.57996,0.42004,29.38659,0.489777,48.97765,0.833333,25,0.266667,8,0.733333,22,0.166667,5,0.757576,0.833333,0.793651,0.569521,0.892778,0.906222,0.783333,0.216667,0.783333,0.216667,0.786195,0.783333,0.78279,0.569521,0.892778,0.882998,0.78279,0.783333,0.037,0,0.046875,0,46.875,0,136387,265469,32669,98.333333,85.833333,?,?,?,?,-1
Atributos9,10,6,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,51,9,0,85,15,0,0.7,0.259167,0.354319,51.833333,70.863719,60,34.6021,25.3979,1,0.576702,0.423298,31.071662,0.517861,51.786104,0.766667,23,0.066667,2,0.933333,28,0.233333,7,0.92,0.766667,0.836364,0.70993,0.903333,0.894017,0.85,0.15,0.85,0.15,0.86,0.85,0.848951,0.70993,0.903333,0.895365,0.848951,0.85,0.041,0.001,0.03125,0,31.25,0,138909,265469,32669,100,87.5,?,?,?,?,-1
Atributos9,10,7,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,51,9,0,85,15,0,0.7,0.230833,0.330467,46.166667,66.093368,60,30.513911,29.486089,1,0.508565,0.491435,34.117079,0.568618,56.861799,0.8,24,0.1,3,0.9,27,0.2,6,0.888889,0.8,0.842105,0.703526,0.915556,0.933983,0.85,0.15,0.85,0.15,0.853535,0.85,0.849624,0.703526,0.915556,0.903482,0.849624,0.85,0.05,0,0.046875,0,46.875,0,140918,265469,32669,98.333333,83.333333,?,?,?,?,-1
Atributos9,10,8,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,48,12,0,80,20,0,0.6,0.245833,0.351366,49.166667,70.273276,60,33.899456,26.100544,1,0.564991,0.435009,32.090183,0.534836,53.483639,0.8,24,0.2,6,0.8,24,0.2,6,0.8,0.8,0.8,0.6,0.902222,0.903464,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.6,0.902222,0.893818,0.8,0.8,0.04,0.001,0.046875,0,46.875,0,143628,265469,32669,98.333333,81.666667,?,?,?,?,-1
Atributos9,10,9,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,51,9,0,85,15,0,0.7,0.2575,0.353848,51.5,70.769579,60,1103.4307,-1043.4307,1,18.390512,-17.390512,31.02453,0.517076,51.707551,0.833333,25,0.133333,4,0.866667,26,0.166667,5,0.862069,0.833333,0.847458,0.700389,0.896667,0.918029,0.85,0.15,0.85,0.15,0.850389,0.85,0.849958,0.700389,0.896667,0.878291,0.849958,0.85,0.039,0.001,0.03125,0,31.25,0,135697,265469,32669,98.333333,85.833333,?,?,?,?,-1
Atributos9,10,10,weka.classifiers.trees.RandomForest,'-P 100 -I 20 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,48,12,0,80,20,0,0.6,0.295833,0.39681,59.166667,79.36204,60,41.357509,18.642491,1,0.689292,0.310708,26.044288,0.434071,43.407147,0.833333,25,0.233333,7,0.766667,23,0.166667,5,0.78125,0.833333,0.806452,0.601338,0.86,0.854783,0.8,0.2,0.8,0.2,0.801339,0.8,0.799778,0.601338,0.86,0.856642,0.799778,0.8,0.039,0,0.046875,0,46.875,0,131028,265469,32669,98.333333,84.166667,?,?,?,?,-1
Atributos10,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0.004167,0.019124,0.833333,3.82487,60,0.377658,59.622342,1,0.006294,0.993706,59.622342,0.993706,99.37057,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.025,0,0.015625,0,15.625,0,22040,265470,32670,100,51.666667,?,?,?,?,-1
Atributos10,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.022,0,0.015625,0,15.625,0,21425,265470,32670,100,50,?,?,?,?,-1
Atributos10,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.024,0,0.03125,0,31.25,0,21538,265470,32670,100,50,?,?,?,?,-1
Atributos10,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.022,0,0.015625,0,15.625,0,22065,265470,32670,100,50,?,?,?,?,-1
Atributos10,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.023,0,0.03125,0,31.25,0,21287,265470,32670,100,50,?,?,?,?,-1
Atributos10,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0.001111,0.008607,0.222222,1.721326,60,0.099536,59.900464,1,0.001659,0.998341,59.900464,0.998341,99.834107,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.021,0.001,0.015625,0,15.625,0,21676,265470,32670,100,50.833333,?,?,?,?,-1
Atributos10,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.025,0,0.03125,0,31.25,0,22316,265470,32670,100,50,?,?,?,?,-1
Atributos10,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.02,0,0.015625,0,15.625,0,22178,265470,32670,100,50,?,?,?,?,-1
Atributos10,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.021,0,0.03125,0,31.25,0,22040,265470,32670,100,50,?,?,?,?,-1
Atributos10,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.026,0,0.03125,0,31.25,0,22316,265470,32670,100,50,?,?,?,?,-1
Atributos10,2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0.000833,0.004811,0.166667,0.96225,60,0.073157,59.926843,1,0.001219,0.998781,59.926843,0.998781,99.878071,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.029,0,0.03125,0,31.25,0,21927,265470,32670,100,50,?,?,?,?,-1
Atributos10,2,2,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.026,0,0.015625,0,15.625,0,21789,265470,32670,100,50,?,?,?,?,-1
Atributos10,2,3,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0.000278,0.002152,0.055556,0.430331,60,0.024248,59.975752,1,0.000404,0.999596,59.975752,0.999596,99.959587,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.022,0,0.015625,0,15.625,0,21538,265470,32670,100,50,?,?,?,?,-1
Atributos10,2,4,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0.001389,0.010758,0.277778,2.151657,60,0.125531,59.874469,1,0.002092,0.997908,59.874469,0.997908,99.790782,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.028,0,0.03125,0,31.25,0,21676,265470,32670,100,50.833333,?,?,?,?,-1
Atributos10,2,5,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.029,0.001,0.03125,0,31.25,0,21563,265470,32670,100,50,?,?,?,?,-1
Atributos10,2,6,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0.003889,0.022567,0.777778,4.513355,60,0.361283,59.638717,1,0.006021,0.993979,59.638717,0.993979,99.397862,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.028,0,0.015625,0,15.625,0,21927,265470,32670,100,50.833333,?,?,?,?,-1
Atributos10,2,7,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.031,0,0.03125,0,31.25,0,21814,265470,32670,100,50,?,?,?,?,-1
Atributos10,2,8,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.024,0,0.03125,0,31.25,0,22203,265470,32670,100,50,?,?,?,?,-1
Atributos10,2,9,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.027,0.001,0.015625,0,15.625,0,22178,265470,32670,100,50,?,?,?,?,-1
Atributos10,2,10,weka.classifiers.trees.RandomForest,'-P 100 -I 60 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190613.1757,540,60,60,0,0,100,0,0,1,0,0,0,0,60,0,60,1,0,1,60,1,100,1,30,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.028,0,0.015625,0,15.625,0,21789,265470,32670,100,50,?,?,?,?,-1
